wavelength,flux_obs,flux_syn,flux_residual
5464.0,0.594595,0.592616,0.001978999999999953
5465.0,0.534176,0.592638,-0.058462000000000014
5466.0,0.652177,0.592549,0.059628000000000014
5467.0,0.613783,0.592367,0.02141599999999999
5468.0,0.553093,0.592172,-0.039079000000000086
5469.0,0.666425,0.591756,0.0746690000000001
5470.0,0.529324,0.591477,-0.062153000000000014
5471.0,0.545201,0.591006,-0.045804999999999985
5472.0,0.77565,0.590809,0.18484099999999992
5473.0,0.622169,0.590428,0.03174100000000002
5474.0,0.576899,0.590239,-0.013339999999999907
5475.0,0.597567,0.590037,0.007529999999999926
5476.0,0.651906,0.589824,0.06208199999999997
5477.0,0.628585,0.589897,0.038687999999999945
5478.0,0.531218,0.589821,-0.05860300000000007
5479.0,0.473564,0.59017,-0.11660599999999999
5480.0,0.473202,0.590261,-0.11705900000000002
5481.0,0.631536,0.59064,0.04089599999999993
5482.0,0.601097,0.590901,0.010195999999999983
5483.0,0.57388,0.591137,-0.017257000000000078
5484.0,0.440762,0.59157,-0.15080800000000005
5485.0,0.39137,0.591796,-0.200426
5486.0,0.461696,0.592279,-0.130583
5487.0,0.596601,0.592419,0.004182000000000019
5488.0,0.648943,0.592665,0.05627800000000005
5489.0,0.658015,0.592711,0.06530400000000003
5490.0,0.539911,0.592667,-0.052756000000000025
5491.0,0.540405,0.592657,-0.052251999999999965
5492.0,0.537441,0.592459,-0.05501800000000001
5493.0,0.590168,0.592353,-0.0021849999999999925
5494.0,0.798189,0.591995,0.206194
5495.0,0.637522,0.591665,0.04585700000000004
5496.0,0.528617,0.591169,-0.06255199999999994
5497.0,0.723192,0.590649,0.13254299999999997
5498.0,0.70519,0.590119,0.11507100000000003
5499.0,0.542375,0.5895,-0.04712499999999997
5500.0,0.76472,0.58896,0.17575999999999992
5501.0,0.686543,0.588374,0.09816900000000006
5502.0,0.614441,0.587876,0.02656500000000006
5503.0,0.35936,0.587365,-0.228005
5504.0,0.581594,0.586886,-0.005291999999999963
5505.0,0.609785,0.586508,0.023276999999999992
5506.0,0.661158,0.586147,0.07501100000000005
5507.0,0.69433,0.585947,0.10838300000000001
5508.0,0.652773,0.585812,0.06696100000000005
5509.0,0.661631,0.585835,0.07579599999999997
5510.0,0.688606,0.585984,0.1026220000000001
5511.0,0.621637,0.586211,0.03542599999999996
5512.0,0.537402,0.586522,-0.04911999999999994
5513.0,0.545139,0.586851,-0.04171199999999997
5514.0,0.536444,0.587249,-0.05080499999999999
5515.0,0.680112,0.587618,0.09249400000000008
5516.0,0.695439,0.588105,0.10733400000000004
5517.0,0.672285,0.588528,0.08375699999999997
5518.0,0.656984,0.589016,0.06796800000000003
5519.0,0.599937,0.58931,0.010627000000000053
5520.0,0.738626,0.589567,0.14905900000000005
5521.0,0.683449,0.58972,0.09372899999999995
5522.0,0.570185,0.589741,-0.019555999999999907
5523.0,0.534789,0.589917,-0.055128000000000066
5524.0,0.515153,0.589793,-0.07464000000000004
5525.0,0.553228,0.589917,-0.03668899999999997
5526.0,0.868549,0.589725,0.27882399999999996
5527.0,0.962126,0.589703,0.37242300000000006
5528.0,0.717942,0.589585,0.12835699999999994
5529.0,0.617637,0.589453,0.028183999999999987
5530.0,0.620419,0.58956,0.03085900000000008
5531.0,0.728943,0.589492,0.139451
5532.0,0.57901,0.589814,-0.010803999999999925
5533.0,0.648536,0.589916,0.058620000000000005
5534.0,0.711553,0.590249,0.12130399999999997
5535.0,0.641917,0.590495,0.05142199999999997
5536.0,0.788807,0.590779,0.19802799999999998
5537.0,0.644123,0.591153,0.05296999999999996
5538.0,0.613907,0.591486,0.022421000000000024
5539.0,0.502184,0.591959,-0.08977500000000005
5540.0,0.56269,0.592345,-0.029654999999999987
5541.0,0.563593,0.592747,-0.029154000000000013
5542.0,0.64484,0.593166,0.051674
5543.0,0.619377,0.59344,0.025936999999999988
5544.0,0.567591,0.593737,-0.026146000000000003
5545.0,0.508427,0.593891,-0.08546399999999998
5546.0,0.60704,0.594043,0.012997000000000036
5547.0,0.760005,0.594095,0.16591
5548.0,0.71659,0.594075,0.12251499999999993
5549.0,0.645466,0.594041,0.05142499999999994
5550.0,0.662521,0.593827,0.06869400000000003
5551.0,0.619456,0.593635,0.025820999999999983
5552.0,0.538266,0.59324,-0.05497399999999997
5553.0,0.514508,0.592842,-0.07833400000000001
5554.0,0.903487,0.592326,0.311161
5555.0,0.596338,0.59176,0.004578000000000082
5556.0,0.635478,0.591146,0.04433200000000004
5557.0,0.617228,0.590499,0.026729000000000003
5558.0,0.840732,0.589875,0.250857
5559.0,1.0882,0.589177,0.4990230000000001
5560.0,0.717248,0.588529,0.12871900000000003
5561.0,0.639839,0.587879,0.051960000000000006
5562.0,0.604734,0.587261,0.01747299999999996
5563.0,0.639188,0.58668,0.052508
5564.0,0.526741,0.586185,-0.05944399999999994
5565.0,0.730439,0.585674,0.14476499999999992
5566.0,0.649761,0.585306,0.06445500000000004
5567.0,0.593265,0.58491,0.008355000000000001
5568.0,0.465686,0.58466,-0.11897399999999997
5569.0,0.803559,0.584389,0.21916999999999998
5570.0,0.651104,0.584147,0.06695700000000004
5571.0,0.535253,0.583944,-0.04869100000000004
5572.0,0.552088,0.583635,-0.03154699999999999
5573.0,0.803433,0.583487,0.21994599999999997
5574.0,0.667031,0.583014,0.08401700000000001
5575.0,0.603269,0.58278,0.02048900000000009
5576.0,0.611499,0.582179,0.029320000000000013
5577.0,0.70576,0.581757,0.12400300000000009
5578.0,0.701311,0.581071,0.12024000000000001
5579.0,0.669278,0.580308,0.08897
5580.0,0.716874,0.579562,0.137312
5581.0,0.699425,0.578555,0.12086999999999992
5582.0,0.554294,0.577807,-0.023513000000000006
5583.0,0.506703,0.576709,-0.07000600000000001
5584.0,0.596755,0.575985,0.020770000000000066
5585.0,0.844939,0.574984,0.26995499999999995
5586.0,0.692783,0.574274,0.11850900000000009
5587.0,0.721348,0.573493,0.14785499999999996
5588.0,0.978551,0.572881,0.40567
5589.0,0.744772,0.572394,0.17237800000000003
5590.0,0.652742,0.571998,0.08074400000000004
5591.0,0.554715,0.57176,-0.017045000000000088
5592.0,0.643035,0.57163,0.07140500000000005
5593.0,0.66196,0.57167,0.09028999999999998
5594.0,0.879874,0.571796,0.3080780000000001
5595.0,0.970308,0.572037,0.39827099999999993
5596.0,0.780094,0.572387,0.20770699999999997
5597.0,0.49766,0.572834,-0.07517399999999996
5598.0,0.5127,0.573346,-0.06064599999999998
5599.0,0.605493,0.57392,0.03157299999999996
5600.0,0.771553,0.574432,0.197121
