wavelength	flux	var	error
4.990000e+03	9.512970e+02	1.779895e+03	4.218881e+01
4.991000e+03	9.351896e+02	1.736811e+03	4.167507e+01
4.992000e+03	9.327030e+02	1.696358e+03	4.118687e+01
4.993000e+03	9.396796e+02	1.619635e+03	4.024469e+01
4.994000e+03	9.334296e+02	1.482978e+03	3.850945e+01
4.995000e+03	9.379215e+02	1.292250e+03	3.594788e+01
4.996000e+03	8.992880e+02	1.343848e+03	3.665853e+01
4.997000e+03	7.908415e+02	9.072445e+02	3.012050e+01
4.998000e+03	9.941322e+02	1.051266e+03	3.242324e+01
4.999000e+03	9.774132e+02	9.755554e+02	3.123388e+01
5.000000e+03	1.014543e+03	9.683500e+02	3.111832e+01
5.001000e+03	1.101179e+03	8.975206e+02	2.995865e+01
5.002000e+03	1.333633e+03	9.686017e+02	3.112237e+01
